participant,trial,phase,age,gender,height,hip_height,knee_height,lowest_height_not_afforded,time,width,relative_height,scaled_height,action
5,68,outbound,20,m,22,44.0,22.5,26,2015-02-25 15:24:30.106804,6.0,-4,0.8461538461538461,over
5,68,return,20,m,22,44.0,22.5,26,2015-02-25 15:24:30.106804,6.0,-4,0.8461538461538461,over
5,69,outbound,20,m,18,44.0,22.5,26,2015-02-25 15:24:58.305405,7.5,-8,0.6923076923076923,over
5,69,return,20,m,18,44.0,22.5,26,2015-02-25 15:24:58.305405,7.5,-8,0.6923076923076923,over
5,70,outbound,20,m,24,44.0,22.5,26,2015-02-25 15:25:26.645567,7.5,-2,0.9230769230769231,over
5,70,return,20,m,24,44.0,22.5,26,2015-02-25 15:25:26.645567,7.5,-2,0.9230769230769231,over
5,71,outbound,20,m,24,44.0,22.5,26,2015-02-25 15:25:52.322269,10.5,-2,0.9230769230769231,over
5,71,return,20,m,24,44.0,22.5,26,2015-02-25 15:25:52.322269,10.5,-2,0.9230769230769231,over
5,72,outbound,20,m,20,44.0,22.5,26,2015-02-25 15:26:19.128703,12.0,-6,0.7692307692307693,over
5,72,return,20,m,20,44.0,22.5,26,2015-02-25 15:26:19.128703,12.0,-6,0.7692307692307693,over
5,73,outbound,20,m,24,44.0,22.5,26,2015-02-25 15:26:49.902972,12.0,-2,0.9230769230769231,over
5,73,return,20,m,24,44.0,22.5,26,2015-02-25 15:26:49.902972,12.0,-2,0.9230769230769231,over
5,74,outbound,20,m,22,44.0,22.5,26,2015-02-25 15:27:16.377387,9.0,-4,0.8461538461538461,over
5,74,return,20,m,22,44.0,22.5,26,2015-02-25 15:27:16.377387,9.0,-4,0.8461538461538461,over
5,75,outbound,20,m,28,44.0,22.5,26,2015-02-25 15:27:45.004736,6.0,2,1.0769230769230769,around
5,75,return,20,m,28,44.0,22.5,26,2015-02-25 15:27:45.004736,6.0,2,1.0769230769230769,around
5,76,outbound,20,m,22,44.0,22.5,26,2015-02-25 15:28:13.887925,7.5,-4,0.8461538461538461,over
5,76,return,20,m,22,44.0,22.5,26,2015-02-25 15:28:13.887925,7.5,-4,0.8461538461538461,over
5,77,outbound,20,m,20,44.0,22.5,26,2015-02-25 15:28:44.215749,7.5,-6,0.7692307692307693,over
5,77,return,20,m,20,44.0,22.5,26,2015-02-25 15:28:44.215749,7.5,-6,0.7692307692307693,over
5,78,outbound,20,m,24,44.0,22.5,26,2015-02-25 15:29:10.874589,12.0,-2,0.9230769230769231,over
5,78,return,20,m,24,44.0,22.5,26,2015-02-25 15:29:10.874589,12.0,-2,0.9230769230769231,over
6,1,outbound,18,f,24,38.0,21.0,26,2015-02-25 15:34:13.772911,9.0,-2,0.9230769230769231,over
6,1,return,18,f,24,38.0,21.0,26,2015-02-25 15:34:13.772911,9.0,-2,0.9230769230769231,over
6,2,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:36:01.646440,7.5,-10,0.6153846153846154,over
6,2,return,18,f,16,38.0,21.0,26,2015-02-25 15:36:01.646440,7.5,-10,0.6153846153846154,over
6,3,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:36:29.076892,4.5,-10,0.6153846153846154,over
6,3,return,18,f,16,38.0,21.0,26,2015-02-25 15:36:29.076892,4.5,-10,0.6153846153846154,over
6,4,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:37:04.100127,12.0,-6,0.7692307692307693,over
6,4,return,18,f,20,38.0,21.0,26,2015-02-25 15:37:04.100127,12.0,-6,0.7692307692307693,over
6,5,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:37:32.813433,7.5,-8,0.6923076923076923,over
6,5,return,18,f,18,38.0,21.0,26,2015-02-25 15:37:32.813433,7.5,-8,0.6923076923076923,over
6,6,outbound,18,f,24,38.0,21.0,26,2015-02-25 15:38:01.652709,4.5,-2,0.9230769230769231,around
6,6,return,18,f,24,38.0,21.0,26,2015-02-25 15:38:01.652709,4.5,-2,0.9230769230769231,around
6,7,outbound,18,f,22,38.0,21.0,26,2015-02-25 15:38:32.645883,10.5,-4,0.8461538461538461,over
6,7,return,18,f,22,38.0,21.0,26,2015-02-25 15:38:32.645883,10.5,-4,0.8461538461538461,around
6,8,outbound,18,f,28,38.0,21.0,26,2015-02-25 15:39:01.614114,12.0,2,1.0769230769230769,around
6,8,return,18,f,28,38.0,21.0,26,2015-02-25 15:39:01.614114,12.0,2,1.0769230769230769,around
6,9,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:39:29.255480,12.0,-8,0.6923076923076923,over
6,9,return,18,f,18,38.0,21.0,26,2015-02-25 15:39:29.255480,12.0,-8,0.6923076923076923,over
6,10,outbound,18,f,28,38.0,21.0,26,2015-02-25 15:39:57.465467,10.5,2,1.0769230769230769,around
6,10,return,18,f,28,38.0,21.0,26,2015-02-25 15:39:57.465467,10.5,2,1.0769230769230769,around
6,11,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:40:25.802907,7.5,-6,0.7692307692307693,over
6,11,return,18,f,20,38.0,21.0,26,2015-02-25 15:40:25.802907,7.5,-6,0.7692307692307693,over
6,12,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:40:53.479678,10.5,-10,0.6153846153846154,over
6,12,return,18,f,16,38.0,21.0,26,2015-02-25 15:40:53.479678,10.5,-10,0.6153846153846154,over
6,13,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:41:23.400889,12.0,-10,0.6153846153846154,over
6,13,return,18,f,16,38.0,21.0,26,2015-02-25 15:41:23.400889,12.0,-10,0.6153846153846154,over
6,14,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:42:04.501146,6.0,-6,0.7692307692307693,over
6,14,return,18,f,20,38.0,21.0,26,2015-02-25 15:42:04.501146,6.0,-6,0.7692307692307693,over
6,15,outbound,18,f,24,38.0,21.0,26,2015-02-25 15:42:37.900874,10.5,-2,0.9230769230769231,around
6,15,return,18,f,24,38.0,21.0,26,2015-02-25 15:42:37.900874,10.5,-2,0.9230769230769231,around
6,16,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:43:05.014286,6.0,-14,0.46153846153846156,over
6,16,return,18,f,12,38.0,21.0,26,2015-02-25 15:43:05.014286,6.0,-14,0.46153846153846156,over
6,17,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:43:30.487504,6.0,-14,0.46153846153846156,over
6,17,return,18,f,12,38.0,21.0,26,2015-02-25 15:43:30.487504,6.0,-14,0.46153846153846156,over
6,18,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:43:53.622538,4.5,-8,0.6923076923076923,over
6,18,return,18,f,18,38.0,21.0,26,2015-02-25 15:43:53.622538,4.5,-8,0.6923076923076923,over
6,19,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:44:19.873499,12.0,-10,0.6153846153846154,over
6,19,return,18,f,16,38.0,21.0,26,2015-02-25 15:44:19.873499,12.0,-10,0.6153846153846154,over
6,20,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:44:47.482485,7.5,-6,0.7692307692307693,over
6,20,return,18,f,20,38.0,21.0,26,2015-02-25 15:44:47.482485,7.5,-6,0.7692307692307693,over
6,21,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:45:16.857487,10.5,-8,0.6923076923076923,over
6,21,return,18,f,18,38.0,21.0,26,2015-02-25 15:45:16.857487,10.5,-8,0.6923076923076923,over
6,22,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:45:46.713529,7.5,-8,0.6923076923076923,over
6,22,return,18,f,18,38.0,21.0,26,2015-02-25 15:45:46.713529,7.5,-8,0.6923076923076923,over
6,23,outbound,18,f,22,38.0,21.0,26,2015-02-25 15:46:12.669876,9.0,-4,0.8461538461538461,over
6,23,return,18,f,22,38.0,21.0,26,2015-02-25 15:46:12.669876,9.0,-4,0.8461538461538461,over
6,24,outbound,18,f,24,38.0,21.0,26,2015-02-25 15:46:38.870003,12.0,-2,0.9230769230769231,over
6,24,return,18,f,24,38.0,21.0,26,2015-02-25 15:46:38.870003,12.0,-2,0.9230769230769231,around
6,25,outbound,18,f,22,38.0,21.0,26,2015-02-25 15:47:05.863326,6.0,-4,0.8461538461538461,over
6,25,return,18,f,22,38.0,21.0,26,2015-02-25 15:47:05.863326,6.0,-4,0.8461538461538461,over
6,26,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:47:34.448396,12.0,-6,0.7692307692307693,over
6,26,return,18,f,20,38.0,21.0,26,2015-02-25 15:47:34.448396,12.0,-6,0.7692307692307693,over
6,27,outbound,18,f,24,38.0,21.0,26,2015-02-25 15:48:03.610271,7.5,-2,0.9230769230769231,around
6,27,return,18,f,24,38.0,21.0,26,2015-02-25 15:48:03.610271,7.5,-2,0.9230769230769231,around
6,28,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:48:30.324672,12.0,-14,0.46153846153846156,over
6,28,return,18,f,12,38.0,21.0,26,2015-02-25 15:48:30.324672,12.0,-14,0.46153846153846156,over
6,29,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:48:57.849866,9.0,-6,0.7692307692307693,over
6,29,return,18,f,20,38.0,21.0,26,2015-02-25 15:48:57.849866,9.0,-6,0.7692307692307693,over
6,30,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:49:27.867935,12.0,-14,0.46153846153846156,over
6,30,return,18,f,12,38.0,21.0,26,2015-02-25 15:49:27.867935,12.0,-14,0.46153846153846156,over
6,31,outbound,18,f,22,38.0,21.0,26,2015-02-25 15:49:54.944268,9.0,-4,0.8461538461538461,over
6,31,return,18,f,22,38.0,21.0,26,2015-02-25 15:49:54.944268,9.0,-4,0.8461538461538461,over
6,32,outbound,18,f,22,38.0,21.0,26,2015-02-25 15:50:25.797763,4.5,-4,0.8461538461538461,over
6,32,return,18,f,22,38.0,21.0,26,2015-02-25 15:50:25.797763,4.5,-4,0.8461538461538461,over
6,33,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:50:53.544837,10.5,-14,0.46153846153846156,over
6,33,return,18,f,12,38.0,21.0,26,2015-02-25 15:50:53.544837,10.5,-14,0.46153846153846156,over
6,34,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:51:25.025476,10.5,-6,0.7692307692307693,over
6,34,return,18,f,20,38.0,21.0,26,2015-02-25 15:51:25.025476,10.5,-6,0.7692307692307693,over
6,35,outbound,18,f,24,38.0,21.0,26,2015-02-25 15:51:54.003494,7.5,-2,0.9230769230769231,around
6,35,return,18,f,24,38.0,21.0,26,2015-02-25 15:51:54.003494,7.5,-2,0.9230769230769231,around
6,36,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:52:24.327332,9.0,-14,0.46153846153846156,over
6,36,return,18,f,12,38.0,21.0,26,2015-02-25 15:52:24.327332,9.0,-14,0.46153846153846156,over
6,37,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:52:49.356402,9.0,-8,0.6923076923076923,over
6,37,return,18,f,18,38.0,21.0,26,2015-02-25 15:52:49.356402,9.0,-8,0.6923076923076923,over
6,38,outbound,18,f,20,38.0,21.0,26,2015-02-25 15:53:15.122456,9.0,-6,0.7692307692307693,over
6,38,return,18,f,20,38.0,21.0,26,2015-02-25 15:53:15.122456,9.0,-6,0.7692307692307693,over
6,39,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:53:41.429392,10.5,-14,0.46153846153846156,over
6,39,return,18,f,12,38.0,21.0,26,2015-02-25 15:53:41.429392,10.5,-14,0.46153846153846156,over
6,40,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:54:12.062182,4.5,-10,0.6153846153846154,over
6,40,return,18,f,16,38.0,21.0,26,2015-02-25 15:54:12.062182,4.5,-10,0.6153846153846154,over
6,41,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:54:40.009829,4.5,-14,0.46153846153846156,over
6,41,return,18,f,12,38.0,21.0,26,2015-02-25 15:54:40.009829,4.5,-14,0.46153846153846156,over
6,42,outbound,18,f,22,38.0,21.0,26,2015-02-25 15:55:02.739571,12.0,-4,0.8461538461538461,over
6,42,return,18,f,22,38.0,21.0,26,2015-02-25 15:55:02.739571,12.0,-4,0.8461538461538461,over
6,43,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:55:31.878847,9.0,-10,0.6153846153846154,over
6,43,return,18,f,16,38.0,21.0,26,2015-02-25 15:55:31.878847,9.0,-10,0.6153846153846154,over
6,44,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:56:05.082820,9.0,-8,0.6923076923076923,over
6,44,return,18,f,18,38.0,21.0,26,2015-02-25 15:56:05.082820,9.0,-8,0.6923076923076923,over
6,45,outbound,18,f,22,38.0,21.0,26,2015-02-25 15:56:33.217440,7.5,-4,0.8461538461538461,around
6,45,return,18,f,22,38.0,21.0,26,2015-02-25 15:56:33.217440,7.5,-4,0.8461538461538461,around
6,46,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:57:00.768890,9.0,-10,0.6153846153846154,over
6,46,return,18,f,16,38.0,21.0,26,2015-02-25 15:57:00.768890,9.0,-10,0.6153846153846154,over
6,47,outbound,18,f,28,38.0,21.0,26,2015-02-25 15:57:28.761480,6.0,2,1.0769230769230769,around
6,47,return,18,f,28,38.0,21.0,26,2015-02-25 15:57:28.761480,6.0,2,1.0769230769230769,around
6,48,outbound,18,f,12,38.0,21.0,26,2015-02-25 15:57:56.211412,7.5,-14,0.46153846153846156,over
6,48,return,18,f,12,38.0,21.0,26,2015-02-25 15:57:56.211412,7.5,-14,0.46153846153846156,over
6,49,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:58:22.390301,6.0,-10,0.6153846153846154,over
6,49,return,18,f,16,38.0,21.0,26,2015-02-25 15:58:22.390301,6.0,-10,0.6153846153846154,over
6,50,outbound,18,f,16,38.0,21.0,26,2015-02-25 15:58:47.566878,10.5,-10,0.6153846153846154,over
6,50,return,18,f,16,38.0,21.0,26,2015-02-25 15:58:47.566878,10.5,-10,0.6153846153846154,over
6,51,outbound,18,f,28,38.0,21.0,26,2015-02-25 15:59:13.905717,7.5,2,1.0769230769230769,around
6,51,return,18,f,28,38.0,21.0,26,2015-02-25 15:59:13.905717,7.5,2,1.0769230769230769,around
6,52,outbound,18,f,18,38.0,21.0,26,2015-02-25 15:59:39.678890,12.0,-8,0.6923076923076923,over
6,52,return,18,f,18,38.0,21.0,26,2015-02-25 15:59:39.678890,12.0,-8,0.6923076923076923,over
6,53,outbound,18,f,20,38.0,21.0,26,2015-02-25 16:00:10.819004,4.5,-6,0.7692307692307693,over
6,53,return,18,f,20,38.0,21.0,26,2015-02-25 16:00:10.819004,4.5,-6,0.7692307692307693,over
6,54,outbound,18,f,16,38.0,21.0,26,2015-02-25 16:00:42.251895,7.5,-10,0.6153846153846154,over
6,54,return,18,f,16,38.0,21.0,26,2015-02-25 16:00:42.251895,7.5,-10,0.6153846153846154,over
6,55,outbound,18,f,22,38.0,21.0,26,2015-02-25 16:01:08.933594,6.0,-4,0.8461538461538461,over
6,55,return,18,f,22,38.0,21.0,26,2015-02-25 16:01:08.933594,6.0,-4,0.8461538461538461,over
6,56,outbound,18,f,18,38.0,21.0,26,2015-02-25 16:01:37.259547,10.5,-8,0.6923076923076923,over
6,56,return,18,f,18,38.0,21.0,26,2015-02-25 16:01:37.259547,10.5,-8,0.6923076923076923,over
6,57,outbound,18,f,20,38.0,21.0,26,2015-02-25 16:02:05.300388,4.5,-6,0.7692307692307693,over
6,57,return,18,f,20,38.0,21.0,26,2015-02-25 16:02:05.300388,4.5,-6,0.7692307692307693,over
6,58,outbound,18,f,24,38.0,21.0,26,2015-02-25 16:02:36.641478,9.0,-2,0.9230769230769231,around
6,58,return,18,f,24,38.0,21.0,26,2015-02-25 16:02:36.641478,9.0,-2,0.9230769230769231,over
6,59,outbound,18,f,22,38.0,21.0,26,2015-02-25 16:03:05.126536,7.5,-4,0.8461538461538461,over
6,59,return,18,f,22,38.0,21.0,26,2015-02-25 16:03:05.126536,7.5,-4,0.8461538461538461,over
6,60,outbound,18,f,24,38.0,21.0,26,2015-02-25 16:03:31.337254,6.0,-2,0.9230769230769231,over
6,60,return,18,f,24,38.0,21.0,26,2015-02-25 16:03:31.337254,6.0,-2,0.9230769230769231,around
6,61,outbound,18,f,18,38.0,21.0,26,2015-02-25 16:04:02.256636,4.5,-8,0.6923076923076923,over
6,61,return,18,f,18,38.0,21.0,26,2015-02-25 16:04:02.256636,4.5,-8,0.6923076923076923,over
6,62,outbound,18,f,16,38.0,21.0,26,2015-02-25 16:04:27.027464,6.0,-10,0.6153846153846154,over
6,62,return,18,f,16,38.0,21.0,26,2015-02-25 16:04:27.027464,6.0,-10,0.6153846153846154,over
6,63,outbound,18,f,24,38.0,21.0,26,2015-02-25 16:04:54.108326,6.0,-2,0.9230769230769231,over
6,63,return,18,f,24,38.0,21.0,26,2015-02-25 16:04:54.108326,6.0,-2,0.9230769230769231,over
6,64,outbound,18,f,24,38.0,21.0,26,2015-02-25 16:05:19.934604,10.5,-2,0.9230769230769231,over
6,64,return,18,f,24,38.0,21.0,26,2015-02-25 16:05:19.934604,10.5,-2,0.9230769230769231,over
6,65,outbound,18,f,24,38.0,21.0,26,2015-02-25 16:05:48.440704,4.5,-2,0.9230769230769231,over
6,65,return,18,f,24,38.0,21.0,26,2015-02-25 16:05:48.440704,4.5,-2,0.9230769230769231,around
6,66,outbound,18,f,12,38.0,21.0,26,2015-02-25 16:06:14.946344,4.5,-14,0.46153846153846156,over
6,66,return,18,f,12,38.0,21.0,26,2015-02-25 16:06:14.946344,4.5,-14,0.46153846153846156,over
6,67,outbound,18,f,28,38.0,21.0,26,2015-02-25 16:06:38.848113,4.5,2,1.0769230769230769,around
6,67,return,18,f,28,38.0,21.0,26,2015-02-25 16:06:38.848113,4.5,2,1.0769230769230769,around
6,68,outbound,18,f,28,38.0,21.0,26,2015-02-25 16:07:01.374609,9.0,2,1.0769230769230769,around
6,68,return,18,f,28,38.0,21.0,26,2015-02-25 16:07:01.374609,9.0,2,1.0769230769230769,around
6,69,outbound,18,f,22,38.0,21.0,26,2015-02-25 16:07:28.623148,12.0,-4,0.8461538461538461,over
6,69,return,18,f,22,38.0,21.0,26,2015-02-25 16:07:28.623148,12.0,-4,0.8461538461538461,over
6,70,outbound,18,f,20,38.0,21.0,26,2015-02-25 16:07:56.895710,6.0,-6,0.7692307692307693,over
6,70,return,18,f,20,38.0,21.0,26,2015-02-25 16:07:56.895710,6.0,-6,0.7692307692307693,over
6,71,outbound,18,f,24,38.0,21.0,26,2015-02-25 16:08:27.484705,12.0,-2,0.9230769230769231,over
6,71,return,18,f,24,38.0,21.0,26,2015-02-25 16:08:27.484705,12.0,-2,0.9230769230769231,over
6,72,outbound,18,f,22,38.0,21.0,26,2015-02-25 16:08:55.595948,4.5,-4,0.8461538461538461,over
6,72,return,18,f,22,38.0,21.0,26,2015-02-25 16:08:55.595948,4.5,-4,0.8461538461538461,around
6,73,outbound,18,f,18,38.0,21.0,26,2015-02-25 16:09:21.994065,6.0,-8,0.6923076923076923,over
6,73,return,18,f,18,38.0,21.0,26,2015-02-25 16:09:21.994065,6.0,-8,0.6923076923076923,over
6,74,outbound,18,f,12,38.0,21.0,26,2015-02-25 16:09:48.059003,7.5,-14,0.46153846153846156,over
6,74,return,18,f,12,38.0,21.0,26,2015-02-25 16:09:48.059003,7.5,-14,0.46153846153846156,over
6,75,outbound,18,f,18,38.0,21.0,26,2015-02-25 16:10:12.571795,6.0,-8,0.6923076923076923,over
6,75,return,18,f,18,38.0,21.0,26,2015-02-25 16:10:12.571795,6.0,-8,0.6923076923076923,over
6,76,outbound,18,f,20,38.0,21.0,26,2015-02-25 16:10:37.707495,10.5,-6,0.7692307692307693,over
6,76,return,18,f,20,38.0,21.0,26,2015-02-25 16:10:37.707495,10.5,-6,0.7692307692307693,over
6,77,outbound,18,f,22,38.0,21.0,26,2015-02-25 16:11:05.053319,10.5,-4,0.8461538461538461,over
6,77,return,18,f,22,38.0,21.0,26,2015-02-25 16:11:05.053319,10.5,-4,0.8461538461538461,over
6,78,outbound,18,f,12,38.0,21.0,26,2015-02-25 16:11:30.329678,9.0,-14,0.46153846153846156,over
6,78,return,18,f,12,38.0,21.0,26,2015-02-25 16:11:30.329678,9.0,-14,0.46153846153846156,over
7,1,outbound,19,m,16,44.0,23.0,30,2015-02-25 16:17:27.426085,6.0,-14,0.5333333333333333,over
7,1,return,19,m,16,44.0,23.0,30,2015-02-25 16:17:27.426085,6.0,-14,0.5333333333333333,over
7,2,outbound,19,m,32,44.0,23.0,30,2015-02-25 16:19:23.335500,9.0,2,1.0666666666666667,around
7,2,return,19,m,32,44.0,23.0,30,2015-02-25 16:19:23.335500,9.0,2,1.0666666666666667,around
7,3,outbound,19,m,32,44.0,23.0,30,2015-02-25 16:20:01.612869,6.0,2,1.0666666666666667,around
7,3,return,19,m,32,44.0,23.0,30,2015-02-25 16:20:01.612869,6.0,2,1.0666666666666667,around
7,4,outbound,19,m,22,44.0,23.0,30,2015-02-25 16:20:32.696436,9.0,-8,0.7333333333333333,over
7,4,return,19,m,22,44.0,23.0,30,2015-02-25 16:20:32.696436,9.0,-8,0.7333333333333333,around
7,5,outbound,19,m,20,44.0,23.0,30,2015-02-25 16:21:01.113161,12.0,-10,0.6666666666666666,over
7,5,return,19,m,20,44.0,23.0,30,2015-02-25 16:21:01.113161,12.0,-10,0.6666666666666666,over
7,6,outbound,19,m,22,44.0,23.0,30,2015-02-25 16:21:34.421068,4.5,-8,0.7333333333333333,over
7,6,return,19,m,22,44.0,23.0,30,2015-02-25 16:21:34.421068,4.5,-8,0.7333333333333333,around
7,7,outbound,19,m,16,44.0,23.0,30,2015-02-25 16:22:07.578801,4.5,-14,0.5333333333333333,over
7,7,return,19,m,16,44.0,23.0,30,2015-02-25 16:22:07.578801,4.5,-14,0.5333333333333333,over
7,8,outbound,19,m,20,44.0,23.0,30,2015-02-25 16:22:32.874810,7.5,-10,0.6666666666666666,over
7,8,return,19,m,20,44.0,23.0,30,2015-02-25 16:22:32.874810,7.5,-10,0.6666666666666666,over
7,9,outbound,19,m,28,44.0,23.0,30,2015-02-25 16:23:02.849483,7.5,-2,0.9333333333333333,around
7,9,return,19,m,28,44.0,23.0,30,2015-02-25 16:23:02.849483,7.5,-2,0.9333333333333333,around
7,10,outbound,19,m,28,44.0,23.0,30,2015-02-25 16:23:28.977613,12.0,-2,0.9333333333333333,around
7,10,return,19,m,28,44.0,23.0,30,2015-02-25 16:23:28.977613,12.0,-2,0.9333333333333333,around
7,11,outbound,19,m,24,44.0,23.0,30,2015-02-25 16:24:01.401097,6.0,-6,0.8,around
7,11,return,19,m,24,44.0,23.0,30,2015-02-25 16:24:01.401097,6.0,-6,0.8,around
7,12,outbound,19,m,28,44.0,23.0,30,2015-02-25 16:24:32.963572,6.0,-2,0.9333333333333333,around
7,12,return,19,m,28,44.0,23.0,30,2015-02-25 16:24:32.963572,6.0,-2,0.9333333333333333,around
7,13,outbound,19,m,28,44.0,23.0,30,2015-02-25 16:25:00.303730,12.0,-2,0.9333333333333333,around
7,13,return,19,m,28,44.0,23.0,30,2015-02-25 16:25:00.303730,12.0,-2,0.9333333333333333,around
7,14,outbound,19,m,28,44.0,23.0,30,2015-02-25 16:25:30.477408,6.0,-2,0.9333333333333333,around
7,14,return,19,m,28,44.0,23.0,30,2015-02-25 16:25:30.477408,6.0,-2,0.9333333333333333,around
7,15,outbound,19,m,16,44.0,23.0,30,2015-02-25 16:26:02.805199,12.0,-14,0.5333333333333333,over
7,15,return,19,m,16,44.0,23.0,30,2015-02-25 16:26:02.805199,12.0,-14,0.5333333333333333,over
7,16,outbound,19,m,24,44.0,23.0,30,2015-02-25 16:26:35.879664,9.0,-6,0.8,around
7,16,return,19,m,24,44.0,23.0,30,2015-02-25 16:26:35.879664,9.0,-6,0.8,around
7,17,outbound,19,m,26,44.0,23.0,30,2015-02-25 16:27:04.246335,12.0,-4,0.8666666666666667,around
7,17,return,19,m,26,44.0,23.0,30,2015-02-25 16:27:04.246335,12.0,-4,0.8666666666666667,around
7,18,outbound,19,m,32,44.0,23.0,30,2015-02-25 16:27:35.868742,12.0,2,1.0666666666666667,around
7,18,return,19,m,32,44.0,23.0,30,2015-02-25 16:27:35.868742,12.0,2,1.0666666666666667,around
7,19,outbound,19,m,22,44.0,23.0,30,2015-02-25 16:28:04.287716,10.5,-8,0.7333333333333333,over
7,19,return,19,m,22,44.0,23.0,30,2015-02-25 16:28:04.287716,10.5,-8,0.7333333333333333,over
7,20,outbound,19,m,22,44.0,23.0,30,2015-02-25 16:28:32.871520,12.0,-8,0.7333333333333333,over
7,20,return,19,m,22,44.0,23.0,30,2015-02-25 16:28:32.871520,12.0,-8,0.7333333333333333,over
7,21,outbound,19,m,22,44.0,23.0,30,2015-02-25 16:29:01.330218,12.0,-8,0.7333333333333333,over
7,21,return,19,m,22,44.0,23.0,30,2015-02-25 16:29:01.330218,12.0,-8,0.7333333333333333,over
7,22,outbound,19,m,26,44.0,23.0,30,2015-02-25 16:29:26.917887,6.0,-4,0.8666666666666667,around
7,22,return,19,m,26,44.0,23.0,30,2015-02-25 16:29:26.917887,6.0,-4,0.8666666666666667,around
7,23,outbound,19,m,24,44.0,23.0,30,2015-02-25 16:29:57.464293,10.5,-6,0.8,around
7,23,return,19,m,24,44.0,23.0,30,2015-02-25 16:29:57.464293,10.5,-6,0.8,around
7,24,outbound,19,m,24,44.0,23.0,30,2015-02-25 16:30:29.037450,6.0,-6,0.8,around
7,24,return,19,m,24,44.0,23.0,30,2015-02-25 16:30:29.037450,6.0,-6,0.8,around
7,25,outbound,19,m,20,44.0,23.0,30,2015-02-25 16:31:02.690975,6.0,-10,0.6666666666666666,over
7,25,return,19,m,20,44.0,23.0,30,2015-02-25 16:31:02.690975,6.0,-10,0.6666666666666666,over
7,26,outbound,19,m,28,44.0,23.0,30,2015-02-25 16:31:33.049114,4.5,-2,0.9333333333333333,around
7,26,return,19,m,28,44.0,23.0,30,2015-02-25 16:31:33.049114,4.5,-2,0.9333333333333333,around
7,27,outbound,19,m,24,44.0,23.0,30,2015-02-25 16:31:59.822676,4.5,-6,0.8,around
7,27,return,19,m,24,44.0,23.0,30,2015-02-25 16:31:59.822676,4.5,-6,0.8,around
7,28,outbound,19,m,32,44.0,23.0,30,2015-02-25 16:32:25.022058,4.5,2,1.0666666666666667,around
7,28,return,19,m,32,44.0,23.0,30,2015-02-25 16:32:25.022058,4.5,2,1.0666666666666667,around
7,29,outbound,19,m,22,44.0,23.0,30,2015-02-25 16:32:51.708537,6.0,-8,0.7333333333333333,over
7,29,return,19,m,22,44.0,23.0,30,2015-02-25 16:32:51.708537,6.0,-8,0.7333333333333333,over
7,30,outbound,19,m,28,44.0,23.0,30,2015-02-25 16:33:24.089494,10.5,-2,0.9333333333333333,around
7,30,return,19,m,28,44.0,23.0,30,2015-02-25 16:33:24.089494,10.5,-2,0.9333333333333333,around
7,31,outbound,19,m,16,44.0,23.0,30,2015-02-25 16:33:53.863007,6.0,-14,0.5333333333333333,over
7,31,return,19,m,16,44.0,23.0,30,2015-02-25 16:33:53.863007,6.0,-14,0.5333333333333333,over
7,32,outbound,19,m,24,44.0,23.0,30,2015-02-25 16:34:23.311190,7.5,-6,0.8,around
7,32,return,19,m,24,44.0,23.0,30,2015-02-25 16:34:23.311190,7.5,-6,0.8,around
7,33,outbound,19,m,26,44.0,23.0,30,2015-02-25 16:34:50.613286,10.5,-4,0.8666666666666667,around
7,33,return,19,m,26,44.0,23.0,30,2015-02-25 16:34:50.613286,10.5,-4,0.8666666666666667,around
7,34,outbound,19,m,20,44.0,23.0,30,2015-02-25 16:35:20.748549,9.0,-10,0.6666666666666666,over
7,34,return,19,m,20,44.0,23.0,30,2015-02-25 16:35:20.748549,9.0,-10,0.6666666666666666,over
