participant,trial,phase,age,gender,height,hip_height,knee_height,lowest_height_not_afforded,time,width,relative_height,scaled_height,action
10,50,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:30:21.981704,4.5,-10,0.6875,around
10,51,outbound,18.0,m,30,39.0,22.5,32,2015-02-06 14:30:52.648758,6.0,-2,0.9375,around
10,51,return,18.0,m,30,39.0,22.5,32,2015-02-06 14:30:52.648758,6.0,-2,0.9375,around
10,52,outbound,18.0,m,26,39.0,22.5,32,2015-02-06 14:31:30.636239,7.5,-6,0.8125,around
10,52,return,18.0,m,26,39.0,22.5,32,2015-02-06 14:31:30.636239,7.5,-6,0.8125,around
10,53,outbound,18.0,m,18,39.0,22.5,32,2015-02-06 14:32:01.449060,4.5,-14,0.5625,over
10,53,return,18.0,m,18,39.0,22.5,32,2015-02-06 14:32:01.449060,4.5,-14,0.5625,around
10,54,outbound,18.0,m,22,39.0,22.5,32,2015-02-06 14:32:36.112274,6.0,-10,0.6875,around
10,54,return,18.0,m,22,39.0,22.5,32,2015-02-06 14:32:36.112274,6.0,-10,0.6875,around
11,1,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 14:49:52.229562,12.0,-2,0.9375,over
11,2,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 14:51:33.011306,9.0,-6,0.8125,over
11,3,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 14:52:10.619319,6.0,-6,0.8125,around
11,4,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 14:52:42.656649,10.5,-14,0.5625,over
11,5,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 14:53:15.618804,12.0,-10,0.6875,over
11,6,outbound,19.0,f,34,40.0,25.0,32,2015-02-06 14:53:46.391282,6.0,2,1.0625,around
11,7,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 14:54:22.008306,9.0,-2,0.9375,around
11,8,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 14:54:53.950456,10.5,-2,0.9375,around
11,9,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 14:55:30.513723,12.0,-6,0.8125,over
11,10,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 14:56:00.929407,10.5,-2,0.9375,around
11,11,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 14:56:33.479559,4.5,-14,0.5625,over
11,12,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 14:57:03.370435,10.5,-10,0.6875,over
11,13,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 14:57:35.150839,10.5,-6,0.8125,around
11,14,outbound,19.0,f,34,40.0,25.0,32,2015-02-06 14:58:03.255343,9.0,2,1.0625,around
11,15,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 14:58:33.469593,6.0,-10,0.6875,over
11,16,outbound,19.0,f,34,40.0,25.0,32,2015-02-06 14:59:05.918801,9.0,2,1.0625,around
11,17,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 14:59:35.524193,7.5,-2,0.9375,around
11,18,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:00:07.396607,6.0,-14,0.5625,over
11,19,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:00:41.299307,12.0,-6,0.8125,over
11,20,outbound,19.0,f,34,40.0,25.0,32,2015-02-06 15:01:16.417354,12.0,2,1.0625,around
11,21,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:01:51.504185,6.0,-14,0.5625,over
11,22,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:02:23.993077,7.5,-10,0.6875,over
11,23,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:02:52.715847,4.5,-10,0.6875,over
11,24,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:03:24.608530,6.0,-6,0.8125,around
11,25,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 15:03:53.038216,6.0,-2,0.9375,around
11,26,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:04:18.438571,12.0,-14,0.5625,over
11,27,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:05:00.661230,7.5,-14,0.5625,over
11,28,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:05:32.117085,4.5,-14,0.5625,over
11,29,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:09:25.364086,7.5,-6,0.8125,around
11,30,outbound,19.0,f,34,40.0,25.0,32,2015-02-06 15:09:54.813097,12.0,2,1.0625,around
11,31,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:10:23.490749,4.5,-10,0.6875,over
11,32,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:10:57.794454,4.5,-6,0.8125,around
11,33,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:11:19.605447,9.0,-10,0.6875,over
11,34,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 15:11:47.504186,12.0,-2,0.9375,around
11,35,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:12:17.341284,9.0,-10,0.6875,over
11,36,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:12:50.537519,9.0,-14,0.5625,over
11,37,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 15:13:13.960396,6.0,-2,0.9375,around
11,38,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 15:13:43.735477,4.5,-2,0.9375,around
11,39,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:14:14.662981,12.0,-14,0.5625,over
11,40,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:14:47.109648,10.5,-6,0.8125,around
11,41,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:15:17.760646,12.0,-10,0.6875,over
11,42,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 15:15:45.094209,9.0,-2,0.9375,around
11,43,outbound,19.0,f,34,40.0,25.0,32,2015-02-06 15:16:14.711847,6.0,2,1.0625,around
11,44,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:16:40.885329,7.5,-14,0.5625,over
11,45,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 15:17:09.188355,7.5,-2,0.9375,around
11,46,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:17:36.048994,7.5,-10,0.6875,over
11,47,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:18:00.884849,7.5,-6,0.8125,around
11,48,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:18:28.940467,6.0,-10,0.6875,over
11,49,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:18:57.575172,9.0,-14,0.5625,over
11,50,outbound,19.0,f,22,40.0,25.0,32,2015-02-06 15:19:24.765270,10.5,-10,0.6875,over
11,51,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:20:02.434750,4.5,-6,0.8125,around
11,52,outbound,19.0,f,30,40.0,25.0,32,2015-02-06 15:20:34.750048,4.5,-2,0.9375,around
11,53,outbound,19.0,f,18,40.0,25.0,32,2015-02-06 15:20:57.532378,10.5,-14,0.5625,over
11,54,outbound,19.0,f,26,40.0,25.0,32,2015-02-06 15:21:29.782885,9.0,-6,0.8125,around
